place,wd,hour,mean_count
Bahnhofstraße (West) Brilon,So,15,145
Bahnhofstraße (West) Brilon,So,16,130.625
Bahnhofstraße (West) Brilon,So,17,99.875
Bahnhofstraße (West) Brilon,So,18,73.25
Bahnhofstraße (West) Brilon,So,19,57.375
Bahnhofstraße (West) Brilon,So,20,25.75
Bahnhofstraße (West) Brilon,So,21,16.75
Bahnhofstraße (West) Brilon,So,22,8.5
Bahnhofstraße (West) Brilon,So,23,5
Bahnhofstraße (West) Brilon,Mo,0,2.125
Bahnhofstraße (West) Brilon,Mo,1,3.125
Bahnhofstraße (West) Brilon,Mo,2,1
Bahnhofstraße (West) Brilon,Mo,3,0.125
Bahnhofstraße (West) Brilon,Mo,4,2
Bahnhofstraße (West) Brilon,Mo,5,7.625
Bahnhofstraße (West) Brilon,Mo,6,16
Bahnhofstraße (West) Brilon,Mo,7,89.5
Bahnhofstraße (West) Brilon,Mo,8,117
Bahnhofstraße (West) Brilon,Mo,9,238.75
Bahnhofstraße (West) Brilon,Mo,10,358.375
Bahnhofstraße (West) Brilon,Mo,11,383.5
Bahnhofstraße (West) Brilon,Mo,12,379.125
Bahnhofstraße (West) Brilon,Mo,13,426.875
Bahnhofstraße (West) Brilon,Mo,14,368
Bahnhofstraße (West) Brilon,Mo,15,449.375
Bahnhofstraße (West) Brilon,Mo,16,420.875
Bahnhofstraße (West) Brilon,Mo,17,300
Bahnhofstraße (West) Brilon,Mo,18,155.25
Bahnhofstraße (West) Brilon,Mo,19,71.5
Bahnhofstraße (West) Brilon,Mo,20,30.5
Bahnhofstraße (West) Brilon,Mo,21,18.375
Bahnhofstraße (West) Brilon,Mo,22,17.75
Bahnhofstraße (West) Brilon,Mo,23,7
Bahnhofstraße (West) Brilon,Di,0,3.125
Bahnhofstraße (West) Brilon,Di,1,1.5
Bahnhofstraße (West) Brilon,Di,2,1.5
Bahnhofstraße (West) Brilon,Di,3,1.625
Bahnhofstraße (West) Brilon,Di,4,1.375
Bahnhofstraße (West) Brilon,Di,5,10.5
Bahnhofstraße (West) Brilon,Di,6,18.125
Bahnhofstraße (West) Brilon,Di,7,122.25
Bahnhofstraße (West) Brilon,Di,8,121.125
Bahnhofstraße (West) Brilon,Di,9,241.125
Bahnhofstraße (West) Brilon,Di,10,346
Bahnhofstraße (West) Brilon,Di,11,364.75
Bahnhofstraße (West) Brilon,Di,12,388.625
Bahnhofstraße (West) Brilon,Di,13,423.75
Bahnhofstraße (West) Brilon,Di,14,344.25
Bahnhofstraße (West) Brilon,Di,15,401.375
Bahnhofstraße (West) Brilon,Di,16,395.5
Bahnhofstraße (West) Brilon,Di,17,336.5
Bahnhofstraße (West) Brilon,Di,18,197.875
Bahnhofstraße (West) Brilon,Di,19,76.25
Bahnhofstraße (West) Brilon,Di,20,42
Bahnhofstraße (West) Brilon,Di,21,23.875
Bahnhofstraße (West) Brilon,Di,22,15.625
Bahnhofstraße (West) Brilon,Di,23,7.875
Bahnhofstraße (West) Brilon,Mi,0,4.888888888888889
Bahnhofstraße (West) Brilon,Mi,1,7.555555555555555
Bahnhofstraße (West) Brilon,Mi,2,4.777777777777778
Bahnhofstraße (West) Brilon,Mi,3,3.2222222222222223
Bahnhofstraße (West) Brilon,Mi,4,3.7777777777777777
Bahnhofstraße (West) Brilon,Mi,5,11.88888888888889
Bahnhofstraße (West) Brilon,Mi,6,21
Bahnhofstraße (West) Brilon,Mi,7,112.66666666666667
Bahnhofstraße (West) Brilon,Mi,8,111.22222222222223
Bahnhofstraße (West) Brilon,Mi,9,238.33333333333334
Bahnhofstraße (West) Brilon,Mi,10,393
Bahnhofstraße (West) Brilon,Mi,11,402.55555555555554
Bahnhofstraße (West) Brilon,Mi,12,355
Bahnhofstraße (West) Brilon,Mi,13,436.55555555555554
Bahnhofstraße (West) Brilon,Mi,14,336.44444444444446
Bahnhofstraße (West) Brilon,Mi,15,392.77777777777777
Bahnhofstraße (West) Brilon,Mi,16,366.3333333333333
Bahnhofstraße (West) Brilon,Mi,17,289.1111111111111
Bahnhofstraße (West) Brilon,Mi,18,155
Bahnhofstraße (West) Brilon,Mi,19,83.66666666666667
Bahnhofstraße (West) Brilon,Mi,20,47.111111111111114
Bahnhofstraße (West) Brilon,Mi,21,23.88888888888889
Bahnhofstraße (West) Brilon,Mi,22,17.88888888888889
Bahnhofstraße (West) Brilon,Mi,23,10.11111111111111
Bahnhofstraße (West) Brilon,Do,0,5.333333333333333
Bahnhofstraße (West) Brilon,Do,1,1.8888888888888888
Bahnhofstraße (West) Brilon,Do,2,1.4444444444444444
Bahnhofstraße (West) Brilon,Do,3,1.1111111111111112
Bahnhofstraße (West) Brilon,Do,4,2.6666666666666665
Bahnhofstraße (West) Brilon,Do,5,8.666666666666666
Bahnhofstraße (West) Brilon,Do,6,16.333333333333332
Bahnhofstraße (West) Brilon,Do,7,115.11111111111111
Bahnhofstraße (West) Brilon,Do,8,114
Bahnhofstraße (West) Brilon,Do,9,235.77777777777777
Bahnhofstraße (West) Brilon,Do,10,355.6666666666667
Bahnhofstraße (West) Brilon,Do,11,394
Bahnhofstraße (West) Brilon,Do,12,407.22222222222223
Bahnhofstraße (West) Brilon,Do,13,481.77777777777777
Bahnhofstraße (West) Brilon,Do,14,410.44444444444446
Bahnhofstraße (West) Brilon,Do,15,496.22222222222223
Bahnhofstraße (West) Brilon,Do,16,486.77777777777777
Bahnhofstraße (West) Brilon,Do,17,364.44444444444446
Bahnhofstraße (West) Brilon,Do,18,197.77777777777777
Bahnhofstraße (West) Brilon,Do,19,83.77777777777777
Bahnhofstraße (West) Brilon,Do,20,47.111111111111114
Bahnhofstraße (West) Brilon,Do,21,27.666666666666668
Bahnhofstraße (West) Brilon,Do,22,18.11111111111111
Bahnhofstraße (West) Brilon,Do,23,9.777777777777779
Bahnhofstraße (West) Brilon,Fr,0,6.888888888888889
Bahnhofstraße (West) Brilon,Fr,1,3
Bahnhofstraße (West) Brilon,Fr,2,2.3333333333333335
Bahnhofstraße (West) Brilon,Fr,3,1.4444444444444444
Bahnhofstraße (West) Brilon,Fr,4,4
Bahnhofstraße (West) Brilon,Fr,5,9.88888888888889
Bahnhofstraße (West) Brilon,Fr,6,16.666666666666668
Bahnhofstraße (West) Brilon,Fr,7,118.11111111111111
Bahnhofstraße (West) Brilon,Fr,8,120
Bahnhofstraße (West) Brilon,Fr,9,240.33333333333334
Bahnhofstraße (West) Brilon,Fr,10,369.55555555555554
Bahnhofstraße (West) Brilon,Fr,11,418.55555555555554
Bahnhofstraße (West) Brilon,Fr,12,452.1111111111111
Bahnhofstraße (West) Brilon,Fr,13,444
Bahnhofstraße (West) Brilon,Fr,14,411.8888888888889
Bahnhofstraße (West) Brilon,Fr,15,463.1111111111111
Bahnhofstraße (West) Brilon,Fr,16,444.55555555555554
Bahnhofstraße (West) Brilon,Fr,17,325.3333333333333
Bahnhofstraße (West) Brilon,Fr,18,181.55555555555554
Bahnhofstraße (West) Brilon,Fr,19,107.55555555555556
Bahnhofstraße (West) Brilon,Fr,20,58.333333333333336
Bahnhofstraße (West) Brilon,Fr,21,39.77777777777778
Bahnhofstraße (West) Brilon,Fr,22,30.22222222222222
Bahnhofstraße (West) Brilon,Fr,23,17.22222222222222
Bahnhofstraße (West) Brilon,Sa,0,10.555555555555555
Bahnhofstraße (West) Brilon,Sa,1,6.333333333333333
Bahnhofstraße (West) Brilon,Sa,2,4.555555555555555
Bahnhofstraße (West) Brilon,Sa,3,3.111111111111111
Bahnhofstraße (West) Brilon,Sa,4,3
Bahnhofstraße (West) Brilon,Sa,5,5.333333333333333
Bahnhofstraße (West) Brilon,Sa,6,5
Bahnhofstraße (West) Brilon,Sa,7,20.555555555555557
Bahnhofstraße (West) Brilon,Sa,8,70
Bahnhofstraße (West) Brilon,Sa,9,231.66666666666666
Bahnhofstraße (West) Brilon,Sa,10,546.3333333333334
Bahnhofstraße (West) Brilon,Sa,11,761
Bahnhofstraße (West) Brilon,Sa,12,588.3333333333334
Bahnhofstraße (West) Brilon,Sa,13,404.3333333333333
Bahnhofstraße (West) Brilon,Sa,14,307.8888888888889
Bahnhofstraße (West) Brilon,Sa,15,278.8888888888889
Bahnhofstraße (West) Brilon,Sa,16,217.33333333333334
Bahnhofstraße (West) Brilon,Sa,17,178.66666666666666
Bahnhofstraße (West) Brilon,Sa,18,119.88888888888889
Bahnhofstraße (West) Brilon,Sa,19,91.88888888888889
Bahnhofstraße (West) Brilon,Sa,20,60.666666666666664
Bahnhofstraße (West) Brilon,Sa,21,42.666666666666664
Bahnhofstraße (West) Brilon,Sa,22,31.11111111111111
Bahnhofstraße (West) Brilon,Sa,23,18.555555555555557
Bahnhofstraße Saarbrücken,So,0,425.25
Bahnhofstraße Saarbrücken,So,1,285.5
Bahnhofstraße Saarbrücken,So,2,187
Bahnhofstraße Saarbrücken,So,3,173
Bahnhofstraße Saarbrücken,So,4,190.75
Bahnhofstraße Saarbrücken,So,5,140.375
Bahnhofstraße Saarbrücken,So,6,67
Bahnhofstraße Saarbrücken,So,7,55.625
Bahnhofstraße Saarbrücken,So,8,82
Bahnhofstraße Saarbrücken,So,9,147.375
Bahnhofstraße Saarbrücken,So,10,328.375
Bahnhofstraße Saarbrücken,So,11,410.375
Bahnhofstraße Saarbrücken,So,12,673.75
Bahnhofstraße Saarbrücken,So,13,999.75
Bahnhofstraße Saarbrücken,So,14,1483.5
Bahnhofstraße Saarbrücken,So,15,1922.875
Bahnhofstraße Saarbrücken,So,16,1957.875
Bahnhofstraße Saarbrücken,So,17,1675
Bahnhofstraße Saarbrücken,So,18,870
Bahnhofstraße Saarbrücken,So,19,601.125
Bahnhofstraße Saarbrücken,So,20,387.5
Bahnhofstraße Saarbrücken,So,21,246.125
Bahnhofstraße Saarbrücken,So,22,177.875
Bahnhofstraße Saarbrücken,So,23,90.625
Bahnhofstraße Saarbrücken,Mo,0,46
Bahnhofstraße Saarbrücken,Mo,1,18.75
Bahnhofstraße Saarbrücken,Mo,2,12.125
Bahnhofstraße Saarbrücken,Mo,3,7.625
Bahnhofstraße Saarbrücken,Mo,4,19
Bahnhofstraße Saarbrücken,Mo,5,42.375
Bahnhofstraße Saarbrücken,Mo,6,110.75
Bahnhofstraße Saarbrücken,Mo,7,380.5
Bahnhofstraße Saarbrücken,Mo,8,733.5
Bahnhofstraße Saarbrücken,Mo,9,1302.875
Bahnhofstraße Saarbrücken,Mo,10,2044.5
Bahnhofstraße Saarbrücken,Mo,11,2717
Bahnhofstraße Saarbrücken,Mo,12,3461.875
Bahnhofstraße Saarbrücken,Mo,13,3312.5
Bahnhofstraße Saarbrücken,Mo,14,3011
Bahnhofstraße Saarbrücken,Mo,15,3424.125
Bahnhofstraße Saarbrücken,Mo,16,3446.875
Bahnhofstraße Saarbrücken,Mo,17,3087.25
Bahnhofstraße Saarbrücken,Mo,18,2267.25
Bahnhofstraße Saarbrücken,Mo,19,1405.25
Bahnhofstraße Saarbrücken,Mo,20,536.25
Bahnhofstraße Saarbrücken,Mo,21,262
Bahnhofstraße Saarbrücken,Mo,22,181.875
Bahnhofstraße Saarbrücken,Mo,23,92.875
Bahnhofstraße Saarbrücken,Di,0,52.75
Bahnhofstraße Saarbrücken,Di,1,22.25
Bahnhofstraße Saarbrücken,Di,2,12
Bahnhofstraße Saarbrücken,Di,3,8.25
Bahnhofstraße Saarbrücken,Di,4,16.125
Bahnhofstraße Saarbrücken,Di,5,43.25
Bahnhofstraße Saarbrücken,Di,6,130
Bahnhofstraße Saarbrücken,Di,7,412.375
Bahnhofstraße Saarbrücken,Di,8,712.75
Bahnhofstraße Saarbrücken,Di,9,1132.625
Bahnhofstraße Saarbrücken,Di,10,1889.125
Bahnhofstraße Saarbrücken,Di,11,2733.125
Bahnhofstraße Saarbrücken,Di,12,3404
Bahnhofstraße Saarbrücken,Di,13,3208.625
Bahnhofstraße Saarbrücken,Di,14,3148.125
Bahnhofstraße Saarbrücken,Di,15,3311.125
Bahnhofstraße Saarbrücken,Di,16,3271.875
Bahnhofstraße Saarbrücken,Di,17,3223
Bahnhofstraße Saarbrücken,Di,18,2484
Bahnhofstraße Saarbrücken,Di,19,1515.875
Bahnhofstraße Saarbrücken,Di,20,607.75
Bahnhofstraße Saarbrücken,Di,21,299.25
Bahnhofstraße Saarbrücken,Di,22,202.75
Bahnhofstraße Saarbrücken,Di,23,99.375
Bahnhofstraße Saarbrücken,Mi,0,40.666666666666664
Bahnhofstraße Saarbrücken,Mi,1,88.88888888888889
Bahnhofstraße Saarbrücken,Mi,2,57
Bahnhofstraße Saarbrücken,Mi,3,40.55555555555556
Bahnhofstraße Saarbrücken,Mi,4,42.333333333333336
Bahnhofstraße Saarbrücken,Mi,5,67.33333333333333
Bahnhofstraße Saarbrücken,Mi,6,128.44444444444446
Bahnhofstraße Saarbrücken,Mi,7,394.77777777777777
Bahnhofstraße Saarbrücken,Mi,8,648.5555555555555
Bahnhofstraße Saarbrücken,Mi,9,1116.7777777777778
Bahnhofstraße Saarbrücken,Mi,10,1736.2222222222222
Bahnhofstraße Saarbrücken,Mi,11,2322.8888888888887
Bahnhofstraße Saarbrücken,Mi,12,3003.3333333333335
Bahnhofstraße Saarbrücken,Mi,13,2947.777777777778
Bahnhofstraße Saarbrücken,Mi,14,2892
Bahnhofstraße Saarbrücken,Mi,15,3234.1111111111113
Bahnhofstraße Saarbrücken,Mi,16,3370.8888888888887
Bahnhofstraße Saarbrücken,Mi,17,3193.222222222222
Bahnhofstraße Saarbrücken,Mi,18,2443.222222222222
Bahnhofstraße Saarbrücken,Mi,19,1557.7777777777778
Bahnhofstraße Saarbrücken,Mi,20,656.2222222222222
Bahnhofstraße Saarbrücken,Mi,21,328.8888888888889
Bahnhofstraße Saarbrücken,Mi,22,203.44444444444446
Bahnhofstraße Saarbrücken,Mi,23,120.11111111111111
Bahnhofstraße Saarbrücken,Do,0,56.333333333333336
Bahnhofstraße Saarbrücken,Do,1,36.111111111111114
Bahnhofstraße Saarbrücken,Do,2,14.444444444444445
Bahnhofstraße Saarbrücken,Do,3,12
Bahnhofstraße Saarbrücken,Do,4,15.444444444444445
Bahnhofstraße Saarbrücken,Do,5,53.22222222222222
Bahnhofstraße Saarbrücken,Do,6,135.11111111111111
Bahnhofstraße Saarbrücken,Do,7,450.6666666666667
Bahnhofstraße Saarbrücken,Do,8,743.2222222222222
Bahnhofstraße Saarbrücken,Do,9,1268.2222222222222
Bahnhofstraße Saarbrücken,Do,10,2122.5555555555557
Bahnhofstraße Saarbrücken,Do,11,2941.5555555555557
Bahnhofstraße Saarbrücken,Do,12,3657
Bahnhofstraße Saarbrücken,Do,13,3605.4444444444443
Bahnhofstraße Saarbrücken,Do,14,3624.4444444444443
Bahnhofstraße Saarbrücken,Do,15,3868.4444444444443
Bahnhofstraße Saarbrücken,Do,16,3970.8888888888887
Bahnhofstraße Saarbrücken,Do,17,3629.6666666666665
Bahnhofstraße Saarbrücken,Do,18,2799.3333333333335
Bahnhofstraße Saarbrücken,Do,19,1700.888888888889
Bahnhofstraße Saarbrücken,Do,20,748.8888888888889
Bahnhofstraße Saarbrücken,Do,21,361.8888888888889
Bahnhofstraße Saarbrücken,Do,22,270.22222222222223
Bahnhofstraße Saarbrücken,Do,23,174.22222222222223
Bahnhofstraße Saarbrücken,Fr,0,83.88888888888889
Bahnhofstraße Saarbrücken,Fr,1,39.44444444444444
Bahnhofstraße Saarbrücken,Fr,2,31.555555555555557
Bahnhofstraße Saarbrücken,Fr,3,27.444444444444443
Bahnhofstraße Saarbrücken,Fr,4,32
Bahnhofstraße Saarbrücken,Fr,5,57
Bahnhofstraße Saarbrücken,Fr,6,135.44444444444446
Bahnhofstraße Saarbrücken,Fr,7,416.8888888888889
Bahnhofstraße Saarbrücken,Fr,8,752
Bahnhofstraße Saarbrücken,Fr,9,1369.2222222222222
Bahnhofstraße Saarbrücken,Fr,10,2316.777777777778
Bahnhofstraße Saarbrücken,Fr,11,3199.8888888888887
Bahnhofstraße Saarbrücken,Fr,12,3833.5555555555557
Bahnhofstraße Saarbrücken,Fr,13,3696.5555555555557
Bahnhofstraße Saarbrücken,Fr,14,3883.1111111111113
Bahnhofstraße Saarbrücken,Fr,15,4278.888888888889
Bahnhofstraße Saarbrücken,Fr,16,4439.777777777777
Bahnhofstraße Saarbrücken,Fr,17,4284.444444444444
Bahnhofstraße Saarbrücken,Fr,18,3480.3333333333335
Bahnhofstraße Saarbrücken,Fr,19,2480.222222222222
Bahnhofstraße Saarbrücken,Fr,20,1196.111111111111
Bahnhofstraße Saarbrücken,Fr,21,659.2222222222222
Bahnhofstraße Saarbrücken,Fr,22,617.5555555555555
Bahnhofstraße Saarbrücken,Fr,23,427.8888888888889
Bahnhofstraße Saarbrücken,Sa,0,291.22222222222223
Bahnhofstraße Saarbrücken,Sa,1,190.66666666666666
Bahnhofstraße Saarbrücken,Sa,2,110.33333333333333
Bahnhofstraße Saarbrücken,Sa,3,95.55555555555556
Bahnhofstraße Saarbrücken,Sa,4,87.55555555555556
Bahnhofstraße Saarbrücken,Sa,5,74.22222222222223
Bahnhofstraße Saarbrücken,Sa,6,65.77777777777777
Bahnhofstraße Saarbrücken,Sa,7,87.22222222222223
Bahnhofstraße Saarbrücken,Sa,8,238.44444444444446
Bahnhofstraße Saarbrücken,Sa,9,798
Bahnhofstraße Saarbrücken,Sa,10,2066
Bahnhofstraße Saarbrücken,Sa,11,3657
Bahnhofstraße Saarbrücken,Sa,12,4786.111111111111
Bahnhofstraße Saarbrücken,Sa,13,5607.333333333333
Bahnhofstraße Saarbrücken,Sa,14,6578.555555555556
Bahnhofstraße Saarbrücken,Sa,15,7363.666666666667
Bahnhofstraße Saarbrücken,Sa,16,7812
Bahnhofstraße Saarbrücken,Sa,17,7216.777777777777
Bahnhofstraße Saarbrücken,Sa,18,5377.777777777777
Bahnhofstraße Saarbrücken,Sa,19,3630.777777777778
Bahnhofstraße Saarbrücken,Sa,20,1580.888888888889
Bahnhofstraße Saarbrücken,Sa,21,869.8888888888889
Bahnhofstraße Saarbrücken,Sa,22,800.3333333333334
Bahnhofstraße Saarbrücken,Sa,23,643.6666666666666
Breite Gasse Nürnberg,So,0,107.25
Breite Gasse Nürnberg,So,1,82.25
Breite Gasse Nürnberg,So,2,58
Breite Gasse Nürnberg,So,3,32
Breite Gasse Nürnberg,So,4,22.5
Breite Gasse Nürnberg,So,5,21.75
Breite Gasse Nürnberg,So,6,12.125
Breite Gasse Nürnberg,So,7,15.5
Breite Gasse Nürnberg,So,8,21.375
Breite Gasse Nürnberg,So,9,59.5
Breite Gasse Nürnberg,So,10,117.25
Breite Gasse Nürnberg,So,11,201.875
Breite Gasse Nürnberg,So,12,283.5
Breite Gasse Nürnberg,So,13,377.5
Breite Gasse Nürnberg,So,14,504.875
Breite Gasse Nürnberg,So,15,571.625
Breite Gasse Nürnberg,So,16,619.25
Breite Gasse Nürnberg,So,17,581.75
Breite Gasse Nürnberg,So,18,412.125
Breite Gasse Nürnberg,So,19,347.375
Breite Gasse Nürnberg,So,20,257.625
Breite Gasse Nürnberg,So,21,148.375
Breite Gasse Nürnberg,So,22,89.625
Breite Gasse Nürnberg,So,23,45.125
Breite Gasse Nürnberg,Mo,0,18.625
Breite Gasse Nürnberg,Mo,1,14.5
Breite Gasse Nürnberg,Mo,2,6
Breite Gasse Nürnberg,Mo,3,4.25
Breite Gasse Nürnberg,Mo,4,6.75
Breite Gasse Nürnberg,Mo,5,9.25
Breite Gasse Nürnberg,Mo,6,24.875
Breite Gasse Nürnberg,Mo,7,72.5
Breite Gasse Nürnberg,Mo,8,139.75
Breite Gasse Nürnberg,Mo,9,324.875
Breite Gasse Nürnberg,Mo,10,718.875
Breite Gasse Nürnberg,Mo,11,1072
Breite Gasse Nürnberg,Mo,12,1459.25
Breite Gasse Nürnberg,Mo,13,1585.625
Breite Gasse Nürnberg,Mo,14,1621.125
Breite Gasse Nürnberg,Mo,15,1722.375
Breite Gasse Nürnberg,Mo,16,1815.5
Breite Gasse Nürnberg,Mo,17,1815.875
Breite Gasse Nürnberg,Mo,18,1564.375
Breite Gasse Nürnberg,Mo,19,981.5
Breite Gasse Nürnberg,Mo,20,330.125
Breite Gasse Nürnberg,Mo,21,129.375
Breite Gasse Nürnberg,Mo,22,69
Breite Gasse Nürnberg,Mo,23,33.375
Breite Gasse Nürnberg,Di,0,17.25
Breite Gasse Nürnberg,Di,1,7.625
Breite Gasse Nürnberg,Di,2,4.375
Breite Gasse Nürnberg,Di,3,2.375
Breite Gasse Nürnberg,Di,4,3.75
Breite Gasse Nürnberg,Di,5,11.875
Breite Gasse Nürnberg,Di,6,33
Breite Gasse Nürnberg,Di,7,78.25
Breite Gasse Nürnberg,Di,8,156.5
Breite Gasse Nürnberg,Di,9,338.625
Breite Gasse Nürnberg,Di,10,730.875
Breite Gasse Nürnberg,Di,11,1090.75
Breite Gasse Nürnberg,Di,12,1498.625
Breite Gasse Nürnberg,Di,13,1682.5
Breite Gasse Nürnberg,Di,14,1705.5
Breite Gasse Nürnberg,Di,15,1814.375
Breite Gasse Nürnberg,Di,16,1942
Breite Gasse Nürnberg,Di,17,1964.75
Breite Gasse Nürnberg,Di,18,1611.625
Breite Gasse Nürnberg,Di,19,1059.625
Breite Gasse Nürnberg,Di,20,342.75
Breite Gasse Nürnberg,Di,21,135
Breite Gasse Nürnberg,Di,22,80.25
Breite Gasse Nürnberg,Di,23,47.5
Breite Gasse Nürnberg,Mi,0,16.22222222222222
Breite Gasse Nürnberg,Mi,1,30
Breite Gasse Nürnberg,Mi,2,18.333333333333332
Breite Gasse Nürnberg,Mi,3,17.11111111111111
Breite Gasse Nürnberg,Mi,4,11.88888888888889
Breite Gasse Nürnberg,Mi,5,18.11111111111111
Breite Gasse Nürnberg,Mi,6,35.22222222222222
Breite Gasse Nürnberg,Mi,7,99.44444444444444
Breite Gasse Nürnberg,Mi,8,153.44444444444446
Breite Gasse Nürnberg,Mi,9,327.77777777777777
Breite Gasse Nürnberg,Mi,10,723.2222222222222
Breite Gasse Nürnberg,Mi,11,1106.3333333333333
Breite Gasse Nürnberg,Mi,12,1422.5555555555557
Breite Gasse Nürnberg,Mi,13,1579.2222222222222
Breite Gasse Nürnberg,Mi,14,1547.4444444444443
Breite Gasse Nürnberg,Mi,15,1707.2222222222222
Breite Gasse Nürnberg,Mi,16,1793.4444444444443
Breite Gasse Nürnberg,Mi,17,1762.5555555555557
Breite Gasse Nürnberg,Mi,18,1504
Breite Gasse Nürnberg,Mi,19,1075.6666666666667
Breite Gasse Nürnberg,Mi,20,336.8888888888889
Breite Gasse Nürnberg,Mi,21,124.77777777777777
Breite Gasse Nürnberg,Mi,22,69.33333333333333
Breite Gasse Nürnberg,Mi,23,36.888888888888886
Breite Gasse Nürnberg,Do,0,17.5
Breite Gasse Nürnberg,Do,1,7
Breite Gasse Nürnberg,Do,2,6.25
Breite Gasse Nürnberg,Do,3,1.375
Breite Gasse Nürnberg,Do,4,4.875
Breite Gasse Nürnberg,Do,5,11.125
Breite Gasse Nürnberg,Do,6,35.5
Breite Gasse Nürnberg,Do,7,96.625
Breite Gasse Nürnberg,Do,8,152.875
Breite Gasse Nürnberg,Do,9,365.75
Breite Gasse Nürnberg,Do,10,844.375
Breite Gasse Nürnberg,Do,11,1313.625
Breite Gasse Nürnberg,Do,12,1842
Breite Gasse Nürnberg,Do,13,1999.625
Breite Gasse Nürnberg,Do,14,1957.625
Breite Gasse Nürnberg,Do,15,1983.125
Breite Gasse Nürnberg,Do,16,2134.375
Breite Gasse Nürnberg,Do,17,2139.875
Breite Gasse Nürnberg,Do,18,1827.25
Breite Gasse Nürnberg,Do,19,1243.75
Breite Gasse Nürnberg,Do,20,398
Breite Gasse Nürnberg,Do,21,157.25
Breite Gasse Nürnberg,Do,22,88.375
Breite Gasse Nürnberg,Do,23,49.125
Breite Gasse Nürnberg,Fr,0,17.88888888888889
Breite Gasse Nürnberg,Fr,1,9.88888888888889
Breite Gasse Nürnberg,Fr,2,8.333333333333334
Breite Gasse Nürnberg,Fr,3,3.2222222222222223
Breite Gasse Nürnberg,Fr,4,5.333333333333333
Breite Gasse Nürnberg,Fr,5,9.88888888888889
Breite Gasse Nürnberg,Fr,6,30.22222222222222
Breite Gasse Nürnberg,Fr,7,79.77777777777777
Breite Gasse Nürnberg,Fr,8,208.77777777777777
Breite Gasse Nürnberg,Fr,9,406.3333333333333
Breite Gasse Nürnberg,Fr,10,956.5555555555555
Breite Gasse Nürnberg,Fr,11,1465.2222222222222
Breite Gasse Nürnberg,Fr,12,1956.7777777777778
Breite Gasse Nürnberg,Fr,13,2411.222222222222
Breite Gasse Nürnberg,Fr,14,2709.5555555555557
Breite Gasse Nürnberg,Fr,15,3104.6666666666665
Breite Gasse Nürnberg,Fr,16,3527.4444444444443
Breite Gasse Nürnberg,Fr,17,3445.1111111111113
Breite Gasse Nürnberg,Fr,18,2979
Breite Gasse Nürnberg,Fr,19,2150.222222222222
Breite Gasse Nürnberg,Fr,20,761.1111111111111
Breite Gasse Nürnberg,Fr,21,315.3333333333333
Breite Gasse Nürnberg,Fr,22,225.77777777777777
Breite Gasse Nürnberg,Fr,23,167.33333333333334
Breite Gasse Nürnberg,Sa,0,90.66666666666667
Breite Gasse Nürnberg,Sa,1,65.44444444444444
Breite Gasse Nürnberg,Sa,2,48.333333333333336
Breite Gasse Nürnberg,Sa,3,25.11111111111111
Breite Gasse Nürnberg,Sa,4,17.11111111111111
Breite Gasse Nürnberg,Sa,5,20.11111111111111
